ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Jeju-55_hand-1,,Jeju,55_hand,son,son,s o n,,Ogura1944,,,^ s o n $,default
Jeju-73_left-1,,Jeju,73_left,wen,wen,w e n,,Ogura1944,,,^ w e n $,default
Jeju-107_right-1,,Jeju,107_right,o-rɨn-pen,o-rɨn-pen,o + ɾ ɨ n + p e n,,Nanmal2010,,,^ o - r ɨ n - p e n $,default
Jeju-226_walk-1,,Jeju,226_walk,kər-,kər-,k ə ɾ +,,Ogura1944,,,^ k ə r - $,default
Jeju-109_road-1,,Jeju,109_road,cil,cil,tɕ i l,,Ogura1944,,,^ c i l $,default
Jeju-215_toturn-1,,Jeju,215_toturn,tol-lin-,tol-lin-,t o l + l i n +,,Ogura1944,,,^ t o l - l i n - $,default
Jeju-30_dust-1,,Jeju,30_dust,ku-dum,ku-dum,k u + d u m,,Ogura1944,,,^ k u - d u m $,default
Jeju-7_back-1,,Jeju,7_back,tɨŋ-ə-ri,tɨŋ-ə-ri,t ɨ ŋ + ə + ɾ i,,Ogura1944,,,^ t ɨ ŋ - ə - r i $,default
Jeju-11_belly-1,,Jeju,11_belly,pɛ,pɛ,p ɛ,,Ogura1944,,,^ p ɛ $,default
Jeju-17_bone-1,,Jeju,17_bone,k'waŋ,k'waŋ,k͈ w a ŋ,,Ogura1944,,,^ k' w a ŋ $,default
Jeju-69_intestines-1,,Jeju,69_intestines,cʰaŋ-,cʰaŋ-,tɕʰ a ŋ +,,Nanmal2010,,,^ cʰ a ŋ - $,default
Jeju-19_breast-1,,Jeju,19_breast,ka-sim,ka-sim,k a + s i m,,Nanmal2010,,,^ k a - s i m $,default
Jeju-121_shoulder-1,,Jeju,121_shoulder,ək-kɛ,ək-kɛ,ə k + k ɛ,,Ogura1944,,,^ ə k - k ɛ $,default
Jeju-212_tothink-1,,Jeju,212_tothink,he-a-rin-,he-a-rin-,h e + a + ɾ i n +,,Nanmal2010,,,^h e - a - r i n - $,default
